EuroPheno.stock_id,genotype,pheno_date,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,canopy_height,stem_count,base_diameter_1,base_diameter_2,stem_diam_half_height,field_flowering_score,time_taken,who,tallest_stem
77761,Mx 3524#3,10/10/2016,25,2,44.0,1.6,,,,,,,15:12,eey9,
77761,Mx 3524#3,10/10/2016,25,3,66.0,1.6,,,,,,,15:12,eey9,
77761,Mx 3524#3,10/10/2016,25,4,69.0,1.8,,,,,,,15:12,eey9,
77761,Mx 3524#3,10/10/2016,25,5,77.0,1.9,,,,,,,15:13,eey9,
77761,Mx 3524#3,10/10/2016,25,6,81.0,2.3,,,,,,,15:13,eey9,
77761,Mx 3524#3,10/10/2016,25,7,84.0,2.5,,,,,,,15:13,eey9,
77761,Mx 3524#3,10/10/2016,25,8,90.0,2.6,,,,,,,15:14,eey9,
77761,Mx 3524#3,10/10/2016,25,9,72.0,2.6,,,,,,,15:14,eey9,
77761,Mx 3524#3,10/10/2016,25,10,45.0,1.6,,,,,,,15:14,eey9,
77780,Mx 3524#22,10/10/2016,1,0,,,147.0,71,20,23,5.0,0,15:25,eey9,107.0
77780,Mx 3524#22,10/10/2016,1,1,45.0,1.0,,,,,,,15:28,eey9,
77780,Mx 3524#22,10/10/2016,1,2,60.0,1.0,,,,,,,15:28,eey9,
77780,Mx 3524#22,10/10/2016,1,3,77.0,1.4,,,,,,,15:28,eey9,
77780,Mx 3524#22,10/10/2016,1,4,40.0,1.4,,,,,,,15:34,eey9,
77780,Mx 3524#22,10/10/2016,1,5,74.0,1.4,,,,,,,15:34,eey9,
77780,Mx 3524#22,10/10/2016,1,6,78.0,1.4,,,,,,,15:35,eey9,
77780,Mx 3524#22,10/10/2016,1,7,73.0,1.8,,,,,,,15:35,eey9,
77780,Mx 3524#22,10/10/2016,1,8,75.0,1.7,,,,,,,15:35,eey9,
77780,Mx 3524#22,10/10/2016,1,9,59.0,1.8,,,,,,,15:36,eey9,
77780,Mx 3524#22,10/10/2016,1,10,47.0,1.2,,,,,,,15:36,eey9,
77780,Mx 3524#22,10/10/2016,2,0,,,144.0,53,27,24,6.0,0,15:36,eey9,100.0
77780,Mx 3524#22,10/10/2016,2,1,42.0,1.1,,,,,,,15:38,eey9,
77780,Mx 3524#22,10/10/2016,2,2,62.0,1.1,,,,,,,15:39,eey9,
77780,Mx 3524#22,10/10/2016,2,3,73.0,1.0,,,,,,,15:39,eey9,
77780,Mx 3524#22,10/10/2016,2,4,76.0,1.3,,,,,,,15:39,eey9,
77780,Mx 3524#22,10/10/2016,2,5,82.0,1.9,,,,,,,15:40,eey9,
77780,Mx 3524#22,10/10/2016,2,6,78.0,1.6,,,,,,,15:40,eey9,
77780,Mx 3524#22,10/10/2016,2,7,85.0,1.7,,,,,,,15:40,eey9,
77780,Mx 3524#22,10/10/2016,2,8,86.0,1.7,,,,,,,15:40,eey9,
77780,Mx 3524#22,10/10/2016,2,9,49.0,1.5,,,,,,,15:41,eey9,
77780,Mx 3524#22,10/10/2016,3,0,,,178.0,60,32,27,7.0,0,15:41,eey9,143.0
77780,Mx 3524#22,10/10/2016,3,1,34.0,1.8,,,,,,,15:43,eey9,
77780,Mx 3524#22,10/10/2016,3,2,42.0,2.0,,,,,,,15:44,eey9,
77780,Mx 3524#22,10/10/2016,3,3,60.0,2.1,,,,,,,15:44,eey9,
77780,Mx 3524#22,10/10/2016,3,4,60.0,1.8,,,,,,,15:44,eey9,
77780,Mx 3524#22,10/10/2016,3,5,67.0,2.0,,,,,,,15:44,eey9,
77780,Mx 3524#22,10/10/2016,3,6,65.0,1.9,,,,,,,15:45,eey9,
77780,Mx 3524#22,10/10/2016,3,7,76.0,1.4,,,,,,,15:45,eey9,
77780,Mx 3524#22,10/10/2016,3,8,85.0,1.2,,,,,,,15:45,eey9,
77780,Mx 3524#22,10/10/2016,3,9,91.0,1.4,,,,,,,15:46,eey9,
77780,Mx 3524#22,10/10/2016,3,10,85.0,1.5,,,,,,,15:46,eey9,
77780,Mx 3524#22,10/10/2016,3,11,86.0,1.8,,,,,,,15:46,eey9,
77780,Mx 3524#22,10/10/2016,3,12,77.0,1.7,,,,,,,15:46,eey9,
77780,Mx 3524#22,10/10/2016,3,13,38.0,1.5,,,,,,,15:47,eey9,
77780,Mx 3524#22,10/10/2016,4,0,,,173.0,33,19,26,9.0,0,15:47,eey9,146.0
77780,Mx 3524#22,10/10/2016,4,1,24.0,1.3,,,,,,,15:49,eey9,
77780,Mx 3524#22,10/10/2016,4,2,37.0,2.0,,,,,,,15:49,eey9,
77780,Mx 3524#22,10/10/2016,4,3,72.0,2.1,,,,,,,15:50,eey9,
77780,Mx 3524#22,10/10/2016,4,4,74.0,1.9,,,,,,,15:50,eey9,
77780,Mx 3524#22,10/10/2016,4,5,73.0,1.9,,,,,,,15:50,eey9,
77780,Mx 3524#22,10/10/2016,4,6,78.0,2.1,,,,,,,15:51,eey9,
77780,Mx 3524#22,10/10/2016,4,7,85.0,1.7,,,,,,,15:51,eey9,
77780,Mx 3524#22,10/10/2016,4,8,92.0,1.7,,,,,,,15:51,eey9,
77780,Mx 3524#22,10/10/2016,4,9,98.0,2.1,,,,,,,15:51,eey9,
77780,Mx 3524#22,10/10/2016,4,10,98.0,1.9,,,,,,,15:52,eey9,
77780,Mx 3524#22,10/10/2016,4,11,93.0,2.1,,,,,,,15:52,eey9,
77780,Mx 3524#22,10/10/2016,4,12,84.0,2.4,,,,,,,15:52,eey9,
77780,Mx 3524#22,10/10/2016,4,13,58.0,2.0,,,,,,,15:53,eey9,
77780,Mx 3524#22,10/10/2016,4,14,22.0,0.2,,,,,,,15:53,eey9,
77780,Mx 3524#22,10/10/2016,5,0,,,132.0,22,17,25,6.0,0,15:53,eey9,62.0
77780,Mx 3524#22,10/10/2016,5,1,39.0,1.0,,,,,,,15:55,eey9,
77780,Mx 3524#22,10/10/2016,5,2,78.0,1.5,,,,,,,15:56,eey9,
77780,Mx 3524#22,10/10/2016,5,3,85.0,1.2,,,,,,,15:56,eey9,
77780,Mx 3524#22,10/10/2016,5,4,72.0,1.2,,,,,,,15:56,eey9,
77780,Mx 3524#22,10/10/2016,5,5,72.0,1.5,,,,,,,15:56,eey9,
77780,Mx 3524#22,10/10/2016,5,6,90.0,1.6,,,,,,,15:57,eey9,
77780,Mx 3524#22,10/10/2016,5,7,104.0,1.6,,,,,,,15:57,eey9,
77780,Mx 3524#22,10/10/2016,5,8,104.0,1.8,,,,,,,15:57,eey9,
77780,Mx 3524#22,10/10/2016,5,9,102.0,1.8,,,,,,,15:57,eey9,
77780,Mx 3524#22,10/10/2016,5,10,62.0,1.7,,,,,,,15:58,eey9,
77780,Mx 3524#22,10/10/2016,5,11,28.0,0.6,,,,,,,15:58,eey9,
82262,Mx 3536#121,10/10/2016,6,0,,,290.0,29,32,29,9.0,0,12:02,eey9,220.0
82262,Mx 3536#121,10/10/2016,6,1,48.0,2.2,,,,,,,12:04,eey9,
82262,Mx 3536#121,10/10/2016,6,2,56.0,2.2,,,,,,,12:05,eey9,
82262,Mx 3536#121,10/10/2016,6,3,86.0,2.0,,,,,,,12:05,eey9,
82262,Mx 3536#121,10/10/2016,6,4,96.0,2.3,,,,,,,12:05,eey9,
82262,Mx 3536#121,10/10/2016,6,5,104.0,2.3,,,,,,,12:06,eey9,
82262,Mx 3536#121,10/10/2016,6,6,105.0,2.3,,,,,,,12:06,eey9,
82262,Mx 3536#121,10/10/2016,6,7,109.0,2.3,,,,,,,12:06,eey9,
82262,Mx 3536#121,10/10/2016,6,8,106.0,2.6,,,,,,,12:07,eey9,
82262,Mx 3536#121,10/10/2016,6,9,105.0,2.3,,,,,,,12:07,eey9,
82262,Mx 3536#121,10/10/2016,6,10,108.0,2.6,,,,,,,12:08,eey9,
82262,Mx 3536#121,10/10/2016,6,11,112.0,2.4,,,,,,,12:08,eey9,
82262,Mx 3536#121,10/10/2016,6,12,87.0,2.6,,,,,,,12:08,eey9,
82262,Mx 3536#121,10/10/2016,6,13,64.0,1.0,,,,,,,12:09,eey9,
82262,Mx 3536#121,10/10/2016,7,0,,,272.0,33,27,29,9.0,0,12:09,eey9,228.0
82262,Mx 3536#121,10/10/2016,7,1,80.0,2.7,,,,,,,12:12,eey9,
82262,Mx 3536#121,10/10/2016,7,2,98.0,2.9,,,,,,,12:12,eey9,
82262,Mx 3536#121,10/10/2016,7,3,95.0,2.9,,,,,,,12:12,eey9,
82262,Mx 3536#121,10/10/2016,7,4,111.0,2.9,,,,,,,12:13,eey9,
82262,Mx 3536#121,10/10/2016,7,5,105.0,2.8,,,,,,,12:13,eey9,
82262,Mx 3536#121,10/10/2016,7,6,110.0,2.6,,,,,,,12:13,eey9,
82262,Mx 3536#121,10/10/2016,7,7,105.0,2.6,,,,,,,12:14,eey9,
82262,Mx 3536#121,10/10/2016,7,8,106.0,2.8,,,,,,,12:14,eey9,
82262,Mx 3536#121,10/10/2016,7,9,105.0,2.6,,,,,,,12:14,eey9,
82262,Mx 3536#121,10/10/2016,7,10,112.0,2.6,,,,,,,12:15,eey9,
82262,Mx 3536#121,10/10/2016,7,11,114.0,2.6,,,,,,,12:15,eey9,
82262,Mx 3536#121,10/10/2016,7,12,98.0,2.7,,,,,,,12:15,eey9,
82262,Mx 3536#121,10/10/2016,7,13,64.0,1.0,,,,,,,12:16,eey9,
82262,Mx 3536#121,10/10/2016,8,0,,,270.0,38,30,30,8.0,0,12:16,eey9,216.0
82262,Mx 3536#121,10/10/2016,8,1,71.0,2.3,,,,,,,12:19,eey9,
82262,Mx 3536#121,10/10/2016,8,2,85.0,2.6,,,,,,,12:20,eey9,
82262,Mx 3536#121,10/10/2016,8,3,92.0,2.5,,,,,,,12:20,eey9,
82262,Mx 3536#121,10/10/2016,8,4,100.0,2.3,,,,,,,12:20,eey9,
82262,Mx 3536#121,10/10/2016,8,5,94.0,2.2,,,,,,,12:21,eey9,
82262,Mx 3536#121,10/10/2016,8,6,99.0,2.3,,,,,,,12:21,eey9,
82262,Mx 3536#121,10/10/2016,8,7,90.0,2.5,,,,,,,12:21,eey9,
82262,Mx 3536#121,10/10/2016,8,8,93.0,2.6,,,,,,,12:22,eey9,
82262,Mx 3536#121,10/10/2016,8,9,91.0,2.7,,,,,,,12:22,eey9,
82262,Mx 3536#121,10/10/2016,8,10,87.0,2.7,,,,,,,12:23,eey9,
82262,Mx 3536#121,10/10/2016,8,11,36.0,0.6,,,,,,,12:23,eey9,
82262,Mx 3536#121,10/10/2016,9,0,,,283.0,31,31,30,10.0,0,12:23,eey9,232.0
82262,Mx 3536#121,10/10/2016,9,1,90.0,2.0,,,,,,,12:26,eey9,
82262,Mx 3536#121,10/10/2016,9,2,90.0,3.2,,,,,,,12:26,eey9,
82262,Mx 3536#121,10/10/2016,9,3,104.0,3.2,,,,,,,12:26,eey9,
82262,Mx 3536#121,10/10/2016,9,4,106.0,3.2,,,,,,,12:27,eey9,
82262,Mx 3536#121,10/10/2016,9,5,104.0,3.2,,,,,,,12:27,eey9,
82262,Mx 3536#121,10/10/2016,9,6,106.0,3.2,,,,,,,12:27,eey9,
82262,Mx 3536#121,10/10/2016,9,7,106.0,3.2,,,,,,,12:28,eey9,
82262,Mx 3536#121,10/10/2016,9,8,107.0,3.2,,,,,,,12:28,eey9,
82262,Mx 3536#121,10/10/2016,9,9,107.0,3.3,,,,,,,12:28,eey9,
82262,Mx 3536#121,10/10/2016,9,10,107.0,3.5,,,,,,,12:29,eey9,
82262,Mx 3536#121,10/10/2016,9,11,89.0,3.2,,,,,,,12:29,eey9,
82262,Mx 3536#121,10/10/2016,9,12,60.0,1.2,,,,,,,12:29,eey9,
82262,Mx 3536#121,10/10/2016,10,0,,,265.0,26,23,28,8.0,0,12:30,eey9,208.0
82262,Mx 3536#121,10/10/2016,10,1,36.0,2.1,,,,,,,12:32,eey9,
82262,Mx 3536#121,10/10/2016,10,2,80.0,2.3,,,,,,,12:33,eey9,
82262,Mx 3536#121,10/10/2016,10,3,99.0,2.2,,,,,,,12:33,eey9,
82262,Mx 3536#121,10/10/2016,10,4,92.0,2.0,,,,,,,12:33,eey9,
82262,Mx 3536#121,10/10/2016,10,5,99.0,2.4,,,,,,,12:34,eey9,
82262,Mx 3536#121,10/10/2016,10,6,94.0,2.4,,,,,,,12:34,eey9,
82262,Mx 3536#121,10/10/2016,10,7,93.0,2.3,,,,,,,12:34,eey9,
82262,Mx 3536#121,10/10/2016,10,8,96.0,2.2,,,,,,,12:35,eey9,
82262,Mx 3536#121,10/10/2016,10,9,103.0,2.3,,,,,,,12:35,eey9,
82262,Mx 3536#121,10/10/2016,10,10,80.0,1.6,,,,,,,12:35,eey9,
